id_duplicado;quantidade
136556;3
160712;3
144059;3
119905;3
123023;3
146211;3
135563;3
219840;3
202641;3
191398;3
198627;3
175938;3
109912;3
218866;3
216473;3
171124;3
231852;3
116701;3
151110;3
192678;3
173483;3
149027;3
143428;3
169137;3
213142;3
128102;3
133723;3
172469;3
138666;3
187491;3
197831;3
231637;3
152068;3
207682;3
110051;3
124162;3
229376;3
132144;3
202012;3
196828;3
227578;3
138360;3
216998;3
175989;3
221701;3
208901;3
176506;3
118891;3
195043;3
183112;3
148542;3
169198;3
107845;3
121425;3
227224;3
189321;3
127758;3
123308;3
126051;3
210935;3
184285;3
155935;3
190098;3
205000;3
212093;3
183068;3
184210;3
147215;3
106214;3
153300;3
120598;3
160131;3
219812;3
172226;3
182816;3
190976;3
209061;3
194821;3
116056;3
231354;3
211477;3
106302;3
211882;3
212393;3
229855;3
203485;3
124251;3
144122;3
174355;3
149192;3
219880;3
149939;3
209055;3
217982;3
105809;3
126046;3
111288;3
138854;3
208883;3
127257;3
112111;3
231673;3
129492;3
229880;3
198048;3
188309;3
135745;3
215039;3
112655;3
130150;3
158270;3
113308;3
217352;3
172581;3
194159;3
206333;3
174333;3
149272;3
117433;3
217096;3
228099;3
122511;3
171101;3
180938;3
121196;3
143502;3
173338;3
111320;3
209735;3
219261;3
110090;3
201859;3
148670;3
229836;3
121128;3
197675;3
229100;3
182122;3
218025;3
108821;3
196899;3
151556;3
223915;3
111538;3
176747;3
215606;3
121798;3
224105;3
153965;3
149772;3
139304;3
114275;3
167791;3
195298;3
182742;3
159574;3
630810;3
128161;3
189684;3
124394;3
110905;3
191214;3
187091;3
232157;3
157446;3
147650;3
212358;3
153174;3
229169;3
162769;3
141024;3
189914;3
167077;3
231761;3
137275;3
139034;3
139532;3
162201;3
220303;3
106339;3
117570;3
126248;3
226238;3
175177;3
180761;3
123757;3
201579;3
150372;3
153688;3
207100;3
224026;3
210384;3
156055;3
177660;3
156433;3
190009;3
219693;3
175002;3
229740;3
166988;3
120756;3
169463;3
148674;3
162437;3
178327;3
203106;3
157749;3
182462;3
116675;3
230799;3
218175;3
217289;3
157597;3
150859;3
208200;3
112586;3
150470;3
229256;3
196337;3
205826;3
213807;3
208111;3
133392;3
218362;3
115529;3
190199;3
125165;3
126584;3
225897;3
183610;3
138735;3
186179;3
197104;3
159800;3
157589;3
179418;3
124955;3
172807;3
228187;3
171204;3
108992;3
207361;3
169349;3
123582;3
212919;3
221140;3
133656;3
171528;3
195866;3
120788;3
107018;3
170368;3
160315;3
136568;3
120553;3
150284;3
184265;3
154787;3
141465;3
204151;3
110183;3
172808;3
186250;3
131245;3
195825;3
222651;3
130452;3
219357;3
205495;3
218828;3
219293;3
123688;3
222338;3
159392;3
161235;3
178326;3
222664;3
194887;3
158480;3
113750;3
172734;3
227166;3
168836;3
154356;3
134686;3
184297;3
121814;3
135227;3
126125;3
228915;3
224668;3
174016;3
173460;3
211389;3
200312;3
107656;3
186891;3
156982;3
173230;3
106304;3
144180;3
184925;3
213248;3
138601;3
150330;3
196887;3
210572;3
164327;3
205037;3
161417;3
232690;3
147861;3
197080;3
118931;3
141238;3
140682;3
180832;3
187427;3
190548;3
154308;3
140518;3
157713;3
208817;3
293640;3
109410;3
118171;3
195871;3
214918;3
182849;3
154744;3
178793;3
200758;3
113000;3
225400;3
807569;3
130152;3
160347;3
115474;3
139675;3
203395;3
214404;3
185489;3
107734;3
213531;3
121630;3
183476;3
184578;3
153095;3
159275;3
139087;3
141061;3
108931;3
212308;3
146256;3
202728;3
116202;3
138441;3
200378;3
194379;3
208699;3
193131;3
197305;3
220971;3
154376;3
180622;3
218556;3
175902;3
200492;3
146821;3
141157;3
193220;3
140973;3
222942;3
225825;3
221758;3
156294;3
177216;3
123093;3
193688;3
160145;3
189003;3
139801;3
210882;3
161283;3
129644;3
146566;3
107522;3
183770;3
191887;3
169440;3
143281;3
190010;3
114282;3
128801;3
118000;3
160329;3
120789;3
132054;3
176221;3
206047;3
144353;3
148060;3
234760;3
224436;3
198010;3
196740;3
183659;3
143208;3
207962;3
206423;3
150971;3
148560;3
108855;3
129245;3
195265;3
207561;3
169942;3
209595;3
133321;3
215468;3
148431;3
126401;3
189027;3
221369;3
187784;3
146524;3
189298;3
205279;3
206672;3
176313;3
216552;3
229533;3
214536;3
112194;3
126689;3
183330;3
200637;3
222404;3
233389;3
145480;3
117564;3
171285;3
136505;3
204368;3
196365;3
220781;3
198584;3
234715;3
112729;3
219524;3
211608;3
115751;3
196091;3
125030;3
184894;3
176186;3
132258;3
174167;3
123290;3
232415;3
229982;3
132030;3
218634;3
155242;3
169152;3
163127;3
113439;3
209545;3
226756;3
123386;3
200087;3
144063;3
209485;3
121868;3
165542;3
169326;3
173520;3
208557;3
203609;3
190176;3
139505;3
131622;3
188175;3
215279;3
208458;3
197475;3
104829;3
197970;3
216722;3
134624;3
193393;3
228363;3
119514;3
116787;3
136499;3
131964;3
189546;3
207740;3
183237;3
118376;3
172419;3
194590;3
208846;3
136085;3
112091;3
180501;3
116944;3
169057;3
193702;3
196333;3
191852;3
135062;3
114716;3
148705;3
220849;3
131826;3
175213;3
113635;3
188079;3
187749;3
208027;3
188326;3
195779;3
116811;3
198258;3
213199;3
167343;3
144251;3
217698;3
196769;3
137030;3
194403;3
226352;3
177704;3
207771;3
178792;3
225290;3
218379;3
189962;3
122350;3
151639;3
219639;3
199784;3
211298;3
225123;3
197753;3
204659;3
157335;3
148593;3
111465;3
163665;3
121383;3
137248;3
197964;3
141068;3
173036;3
147084;3
176852;3
200841;3
144844;3
108993;3
171520;3
167170;3
188375;3
182983;3
216194;3
128229;3
159287;3
173155;3
112226;3
129005;3
111192;3
196603;3
199170;3
139085;3
116380;3
151837;3
111456;3
222807;3
208465;3
139203;3
203204;3
182456;3
154212;3
168448;3
206378;3
228458;3
151161;3
105790;3
171119;3
231247;3
203104;3
217946;3
194563;3
145939;3
183786;3
134296;3
170103;3
192009;3
197149;3
134340;3
195056;3
128819;3
173773;3
201813;3
167280;3
509808;3
199141;3
125281;3
195390;3
234604;3
221052;3
197373;3
129753;3
226314;3
155689;3
133964;3
197610;3
117286;3
161557;3
165433;3
177251;3
146652;3
138466;3
197008;3
212006;3
170206;3
181051;3
139678;3
106408;3
128609;3
189389;3
112551;3
220498;3
204723;3
222340;3
131514;3
200349;3
220646;3
207955;3
110367;3
195780;3
224504;3
186890;3
220176;3
147348;3
232208;3
150447;3
201537;3
143064;3
200736;3
156700;3
132486;3
188585;3
205752;3
115686;3
194505;3
204308;3
202538;3
212024;3
139544;3
199766;3
217414;3
203443;3
200493;3
162973;3
203271;3
172571;3
218325;3
167839;3
155918;3
138913;3
162820;3
150806;3
204981;3
192837;3
211258;3
127568;3
141324;3
217870;3
117598;3
204247;3
218617;3
156047;3
155813;3
195574;3
109972;3
191914;3
150126;3
192017;3
172906;3
168780;3
206439;3
225678;3
157176;3
210674;3
126987;3
158871;3
186288;3
153876;3
171965;3
181716;3
213073;3
137290;3
198844;3
194981;3
147840;3
203590;3
183208;3
124030;3
894507;3
642727;3
642997;3
848262;3
848025;3
887332;3
839668;3
106810;3
171106;3
188392;3
208533;3
136059;3
134756;3
154786;3
189818;3
234309;3
144999;3
231193;3
148262;3
118523;3
218009;3
203676;3
193187;3
181791;3
164710;3
219709;3
187069;3
229963;3
112369;3
194761;3
144374;3
159486;3
162949;3
182634;3
213276;3
201819;3
122203;3
182447;3
143867;3
127995;3
291057;3
194066;3
122395;3
221841;3
179321;3
194343;3
117395;3
186064;3
206270;3
198319;3
203044;3
194005;3
211678;3
148526;3
184189;3
210756;3
169160;3
131409;3
220543;3
165699;3
168363;3
165793;3
210683;3
127118;3
151328;3
214500;3
134811;3
231823;3
153048;3
163660;3
226830;3
145101;3
199083;3
191350;3
171083;3
152844;3
206327;3
179852;3
187087;3
203000;3
226951;3
183934;3
207264;3
165450;3
206010;3
232938;3
220844;3
194697;3
152403;3
196593;3
135351;3
230757;3
114151;3
213001;3
146039;3
186110;3
145458;3
163276;3
199429;3
131584;3
131386;3
179662;3
176767;3
216225;3
145131;3
125629;3
148503;3
133475;3
223236;3
196528;3
198784;3
204630;3
222099;3
189966;3
222393;3
165245;3
187324;3
118160;3
130657;3
185131;3
123868;3
191082;3
132419;3
186956;3
206078;3
151566;3
123847;3
217062;3
152015;3
119942;3
231095;3
215301;3
188297;3
129907;3
180654;3
128016;3
114091;3
130094;3
201705;3
126891;3
229727;3
163815;3
111821;3
223360;3
114237;3
169448;3
117249;3
158949;3
173829;3
171696;3
196820;3
204316;3
177670;3
114936;3
178118;3
164542;3
193931;3
187143;3
126402;3
224813;3
205534;3
202639;3
177786;3
210544;3
182443;3
203088;3
184935;3
222900;3
175229;3
207673;3
196534;3
146145;3
167119;3
195746;3
221106;3
166975;3
214342;3
210235;3
111073;3
152218;3
197952;3
197904;3
114052;3
197711;3
223170;3
164973;3
219859;3
176991;3
189326;3
181817;3
151878;3
222068;3
149587;3
212309;3
138393;3
227990;3
207588;3
132696;3
110393;3
218782;3
169999;3
128807;3
121377;3
140765;3
226476;3
191497;3
133348;3
149480;3
194809;3
179541;3
183027;3
109116;3
201257;3
124161;3
183157;3
135400;3
197781;3
138737;3
231779;3
129227;3
141279;3
165034;3
148484;3
199494;3
226513;3
150321;3
138816;3
162514;3
195787;3
166277;3
120080;3
136241;3
199819;3
228312;3
164181;3
232811;3
230774;3
217200;3
105301;3
190056;3
223818;3
131858;3
158873;3
195713;3
130263;3
139563;3
198622;3
187800;3
160277;3
200029;3
185042;3
180595;3
130761;3
138763;3
112717;3
166276;3
165479;3
176660;3
154775;3
231840;3
210883;3
229089;3
137090;3
233918;3
192444;3
157045;3
197524;3
105258;3
210044;3
134905;3
224538;3
221186;3
160170;3
133166;3
138061;3
178761;3
231281;3
109558;3
172873;3
109229;3
138342;3
201544;3
129260;3
152619;3
193192;3
166560;3
126079;3
132553;3
157592;3
183228;3
128753;3
133425;3
165229;3
212604;3
197803;3
154021;3
172872;3
120871;3
165585;3
217404;3
141357;3
227921;3
190753;3
175805;3
162011;3
200250;3
230526;3
118427;3
201593;3
182608;3
211271;3
208227;3
196510;3
105254;3
119232;3
213196;3
212296;3
165930;3
125002;3
230454;3
201155;3
202436;3
109143;3
139388;3
206738;3
113067;3
167598;3
113433;3
129317;3
128737;3
171530;3
121646;3
179607;3
198993;3
231286;3
166129;3
232731;3
218170;3
220870;3
130292;3
120224;3
222888;3
187965;3
208797;3
208872;3
218611;3
185586;3
144412;3
206307;3
177159;3
164906;3
161728;3
115146;3
222409;3
111322;3
155677;3
167948;3
184671;3
104858;3
199698;3
209208;3
218291;3
130955;3
223345;3
195288;3
232968;3
151728;3
229851;3
214612;3
160786;3
108070;3
228416;3
120239;3
204086;3
229138;3
222551;3
109893;3
208618;3
216268;3
118469;3
227581;3
177409;3
231409;3
135301;3
217028;3
185910;3
202669;3
115808;3
207738;3
118933;3
143441;3
192345;3
117696;3
112799;3
115028;3
186801;3
185204;3
228589;3
227709;3
116045;3
169508;3
139832;3
213126;3
124399;3
205591;3
176494;3
155084;3
121997;3
153313;3
106640;3
131397;3
203327;3
194571;3
193898;3
118130;3
115958;3
227698;3
199073;3
121898;3
172541;3
177180;3
128584;3
196532;3
224625;3
199642;3
226294;3
230332;3
186076;3
201281;3
229219;3
185998;3
129865;3
127965;3
224763;3
130190;3
167559;3
215830;3
199954;3
207760;3
132073;3
145549;3
150562;3
207060;3
219161;3
172920;3
211127;3
188111;3
208463;3
153346;3
130013;3
182609;3
162327;3
110056;3
202512;3
187734;3
140831;3
135237;3
200270;3
141175;3
224208;3
223136;3
173655;3
175359;3
224354;3
187015;3
203086;3
126322;3
225457;3
211766;3
150941;3
225318;3
203145;3
170991;3
224941;3
224512;3
112070;3
207728;3
221804;3
189686;3
165337;3
123993;3
195357;3
216787;3
187882;3
146238;3
135277;3
137235;3
231986;3
206452;3
132471;3
225762;3
107949;3
229701;3
142948;3
118295;3
214269;3
107681;3
230357;3
178796;3
172450;3
127215;3
113962;3
142506;3
114675;3
130078;3
204307;3
159273;3
229461;3
169746;3
184706;3
187884;3
196456;3
211100;3
136075;3
177094;3
184814;3
199865;3
221555;3
221180;3
204576;3
194673;3
206645;3
188939;3
235332;3
228319;3
194063;3
197111;3
132956;3
155026;3
146289;3
190727;3
183315;3
160294;3
229525;3
218784;3
183064;3
151004;3
154834;3
218800;3
234489;3
159256;3
151079;3
174803;3
227168;3
153935;3
121802;3
113125;3
214693;3
156876;3
146069;3
198741;3
218451;3
132794;3
152364;3
111494;3
230136;3
112937;3
224640;3
183138;3
185405;3
190277;3
155652;3
213388;3
142932;3
119367;3
146045;3
124500;3
134292;3
131626;3
220376;3
182345;3
175719;3
105827;3
125659;3
192351;3
134006;3
194103;3
168898;3
214797;3
207997;3
129164;3
150571;3
198058;3
112570;3
205837;3
141167;3
174734;3
206556;3
173500;3
188355;3
222029;3
221582;3
133718;3
109122;3
106920;3
890510;3
891226;3
892884;3
838497;3
842790;3
205870;3
887574;3
175996;3
182280;3
614310;3
181201;3
885701;3
217116;3
888855;3
887253;3
230591;3
143898;3
197802;3
111655;3
202688;3
180512;3
130276;3
149175;3
200459;3
128688;3
183900;3
193778;3
131400;3
202692;3
158296;3
163401;3
174371;3
150722;3
169883;3
161373;3
194715;3
228540;3
177327;3
164678;3
215982;3
121869;3
213198;3
175345;3
168246;3
176560;3
203006;3
132826;3
134968;3
126997;3
147851;3
195119;3
164887;3
173172;3
107262;3
192100;3
172085;3
226796;3
208011;3
126400;3
123872;3
167166;3
137470;3
176498;3
172740;3
166992;3
149395;3
206193;3
200454;3
119565;3
120969;3
159469;3
127173;3
230012;3
201533;3
167829;3
191684;3
188295;3
186631;3
133783;3
227327;3
126202;3
190249;3
223206;3
189021;3
185993;3
119666;3
213076;3
153546;3
218609;3
182058;3
187854;3
157470;3
165876;3
221314;3
146154;3
216307;3
116879;3
119413;3
226266;3
205555;3
157356;3
128073;3
842800;3
159960;3
122069;3
171909;3
111497;3
197707;3
179039;3
218075;3
198875;3
127252;3
139268;3
230560;3
107562;3
217490;3
118733;3
176187;3
112618;3
181000;3
117419;3
192466;3
211425;3
209365;3
173794;3
193508;3
168199;3
230496;3
207192;3
170630;3
154970;3
126717;3
173634;3
172719;3
115377;3
198198;3
110255;3
187603;3
160049;3
198839;3
160059;3
172473;3
112553;3
163598;3
113182;3
156863;3
228000;3
465784;3
182380;3
147335;3
155243;3
182696;3
137153;3
129619;3
175642;3
153077;3
160428;3
190050;3
219648;3
220214;3
211331;3
225717;3
121964;3
146636;3
203727;3
140984;3
201404;3
161454;3
113213;3
190276;3
201378;3
127994;3
137746;3
113120;3
163307;3
162269;3
126291;3
191341;3
182856;3
211755;3
178760;3
222407;3
209695;3
196484;3
192727;3
130605;3
134492;3
177632;3
204125;3
115168;3
132661;3
130676;3
111667;3
172298;3
154111;3
175280;3
197844;3
142406;3
227282;3
210007;3
185242;3
170171;3
174703;3
111414;3
222331;3
153498;3
118229;3
105741;3
174129;3
126361;3
119877;3
106021;3
208896;3
140563;3
213166;3
180628;3
196503;3
212269;3
128316;3
208410;3
122030;3
155529;3
219277;3
187658;3
177587;3
224222;3
204194;3
189272;3
110524;3
112023;3
117558;3
122247;3
181840;3
192542;3
116437;3
232000;3
199057;3
192199;3
211222;3
157900;3
123899;3
185891;3
148578;3
177463;3
133292;3
126817;3
137051;3
120927;3
205997;3
195535;3
108893;3
111785;3
195330;3
184889;3
168716;3
143250;3
230459;3
171020;3
139738;3
219931;3
111956;3
120747;3
182069;3
169418;3
215813;3
199679;3
188190;3
171434;3
156689;3
185208;3
160218;3
218071;3
137503;3
105598;3
214638;3
146164;3
108352;3
206528;3
148834;3
185127;3
110815;3
162845;3
193181;3
116348;3
184075;3
152747;3
211393;3
162856;3
227295;3
196318;3
168343;3
126359;3
141735;3
193200;3
109817;3
109191;3
112530;3
192572;3
132612;3
220257;3
118558;3
168380;3
124275;3
138858;3
122357;3
168094;3
210630;3
167731;3
229719;3
212571;3
131822;3
180481;3
175743;3
187294;3
130720;3
175485;3
198246;3
120390;3
142595;3
159267;3
201158;3
231773;3
204941;3
142603;3
180588;3
203598;3
176546;3
196707;3
126180;3
145043;3
135791;3
122528;3
172733;3
226546;3
130653;3
184693;3
196494;3
228283;3
127882;3
142723;3
145277;3
135238;3
207297;3
159470;3
137498;3
231872;3
148117;3
177591;3
228667;3
112132;3
218902;3
224541;3
191156;3
211612;3
231314;3
120661;3
198265;3
209253;3
188103;3
232433;3
230199;3
213118;3
159817;3
167779;3
126924;3
181452;3
187978;3
127764;3
200374;3
123051;3
222245;3
197729;3
207455;3
149774;3
178692;3
194552;3
210686;3
108452;3
204252;3
117517;3
200412;3
186842;3
187615;3
112197;3
109123;3
204083;3
225674;3
163293;3
145938;3
109397;3
195139;3
213398;3
127892;3
214025;3
230201;3
164384;3
113887;3
183549;3
210415;3
203881;3
208875;3
146701;3
171521;3
221307;3
105843;3
203127;3
129031;3
128665;3
725061;3
153931;3
192588;3
202289;3
153870;3
118966;3
151634;3
160216;3
152847;3
212441;3
174392;3
219118;3
203211;3
181156;3
198778;3
219303;3
109224;3
116881;3
155780;3
143040;3
113624;3
196043;3
217650;3
125330;3
150132;3
193177;3
217794;3
152826;3
121850;3
122877;3
219130;3
175269;3
182515;3
192603;3
180825;3
210655;3
126096;3
119720;3
176972;3
116670;3
189454;3
123272;3
229991;3
115930;3
176081;3
175008;3
166851;3
130307;3
134324;3
140855;3
227835;3
138954;3
196560;3
169171;3
217909;3
214300;3
170117;3
139543;3
124714;3
209347;3
148758;3
219586;3
125835;3
124762;3
119696;3
121815;3
110561;3
171097;3
217079;3
155537;3
225042;3
205016;3
208222;3
195670;3
210779;3
180070;3
128192;3
189072;3
130938;3
215104;3
114171;3
165315;3
184995;3
117689;3
148106;3
162841;3
109121;3
152769;3
132388;3
151340;3
170579;3
192451;3
141092;3
170072;3
171747;3
124015;3
204621;3
137956;3
128529;3
143634;3
160792;3
200385;3
197756;3
129860;3
116907;3
117925;3
161227;3
175678;3
187320;3
223708;3
109863;3
205922;3
173188;3
195893;3
177112;3
182116;3
157458;3
221910;3
207862;3
104868;3
165247;3
160386;3
154877;3
159221;3
199371;3
221469;3
199186;3
127265;3
223223;3
211424;3
113918;3
200238;3
110601;3
174693;3
199984;3
113049;3
168148;3
122810;3
234556;3
235486;3
187018;3
163947;3
166303;3
192193;3
169371;3
228240;3
226033;3
144501;3
179953;3
128027;3
111333;3
219080;3
211609;3
222439;3
139763;3
145089;3
212713;3
153928;3
129295;3
125406;3
140280;3
181138;3
203113;3
174347;3
228563;3
192029;3
177875;3
188983;3
218692;3
198647;3
205827;3
165061;3
184376;3
152902;3
177915;3
172521;3
128248;3
193720;3
117679;3
194360;3
210493;3
220664;3
175427;3
219333;3
214450;3
134731;3
227414;3
231551;3
184115;3
188682;3
118043;3
196389;3
193515;3
172562;3
125615;3
111608;3
147166;3
113762;3
231880;3
145953;3
181830;3
125011;3
192382;3
178442;3
162607;3
177114;3
105680;3
153002;3
136053;3
121550;3
194332;3
172222;3
121994;3
163649;3
191462;3
176143;3
156477;3
154995;3
187151;3
186863;3
157784;3
174587;3
162161;3
122664;3
149459;3
133281;3
201900;3
169971;3
108282;3
162720;3
203091;3
209148;3
193704;3
155788;3
172886;3
116723;3
140324;3
139473;3
155028;3
195794;3
139741;3
139423;3
108276;3
174560;3
230912;3
212158;3
128093;3
116572;3
164679;3
110990;3
226480;3
221740;3
114526;3
222924;3
166687;3
172276;3
211714;3
216124;3
193129;3
198489;3
161982;3
205321;3
197710;3
184205;3
132700;3
179555;3
107447;3
208919;3
125210;3
193363;3
115678;3
220124;3
176911;3
154219;3
215523;3
116087;3
194936;3
128433;3
134183;3
162767;3
230819;3
113598;3
146165;3
150069;3
172687;3
120035;3
176283;3
201119;3
214882;3
154301;3
118240;3
206937;3
196786;3
171026;3
171410;3
176664;3
191467;3
173365;3
206805;3
107510;3
185749;3
231641;3
188194;3
135603;3
161591;3
156126;3
197425;3
118224;3
168837;3
220713;3
116903;3
187368;3
139122;3
108423;3
170188;3
218861;3
185561;3
215381;3
164998;3
166782;3
225860;3
127131;3
139550;3
228807;3
199617;3
166387;3
234480;3
842749;3
847078;3
125902;3
114468;3
883976;3
833913;3
831693;3
647444;3
892412;3
114324;3
883771;3
885849;3
158313;3
205318;3
150648;3
203913;3
131984;3
185200;3
135789;3
178388;3
158527;3
233346;3
195290;3
185423;3
126210;3
117797;3
175296;3
211844;3
132722;3
208131;3
230402;3
191148;3
111208;3
184620;3
222671;3
191420;3
194871;3
163359;3
225857;3
186399;3
127370;3
232630;3
227879;3
137829;3
128101;3
228133;3
113904;3
153293;3
176118;3
109805;3
220351;3
107424;3
217623;3
192616;3
185290;3
156436;3
204978;3
153614;3
174313;3
159342;3
115995;3
147428;3
219459;3
201596;3
208501;3
217252;3
175437;3
229716;3
169592;3
168344;3
163753;3
168625;3
218288;3
620952;3
225232;3
181022;3
168604;3
187889;3
175568;3
187130;3
119228;3
195919;3
221020;3
187455;3
105176;3
176040;3
121758;3
229786;3
132109;3
139458;3
218687;3
105722;3
185222;3
129399;3
213105;3
200283;3
194617;3
231421;3
207635;3
185176;3
121493;3
155718;3
233971;3
192485;3
107324;3
191144;3
216634;3
158713;3
218283;3
139714;3
123453;3
184516;3
211971;3
231832;3
124224;3
130108;3
172561;3
169370;3
200661;3
226814;3
124415;3
205551;3
162633;3
174017;3
208039;3
207786;3
169494;3
171624;3
201406;3
195218;3
127321;3
210695;3
190168;3
179521;3
165143;3
121566;3
142171;3
117236;3
114397;3
193846;3
109223;3
216980;3
135295;3
186869;3
207657;3
190367;3
107499;3
192301;3
141926;3
168866;3
226409;3
194361;3
182426;3
213560;3
170563;3
105219;3
203350;3
201118;3
176738;3
172192;3
158011;3
176457;3
194593;3
194973;3
150944;3
199664;3
225864;3
218003;3
137944;3
202198;3
132205;3
210970;3
223276;3
182997;3
116309;3
225465;3
129429;3
132606;3
166869;3
152160;3
197854;3
113774;3
231388;3
154946;3
124989;3
181031;3
218758;3
137104;3
182728;3
107045;3
173865;3
228326;3
153479;3
171700;3
194133;3
195943;3
130296;3
174996;3
224224;3
196504;3
198216;3
167000;3
125486;3
111238;3
214212;3
202481;3
109275;3
198620;3
132683;3
128194;3
180104;3
149914;3
109352;3
135129;3
181628;3
218865;3
156287;3
121275;3
200554;3
190723;3
206448;3
123047;3
188247;3
220979;3
108179;3
135649;3
192396;3
158144;3
231580;3
154838;3
193243;3
212210;3
195318;3
126215;3
142806;3
207593;3
141114;3
209394;3
229345;3
166381;3
231198;3
172749;3
112917;3
110190;3
140625;3
169661;3
729626;3
221789;3
185037;3
200003;3
150922;3
153227;3
125935;3
108073;3
115365;3
190006;3
229156;3
130592;3
193406;3
181447;3
163092;3
119015;3
199596;3
161193;3
147646;3
198625;3
147956;3
106849;3
145323;3
114438;3
176988;3
196496;3
172176;3
133997;3
217056;3
230625;3
118998;3
177027;3
226024;3
125143;3
175784;3
217743;3
176666;3
210707;3
188315;3
182554;3
125777;3
108595;3
106127;3
174660;3
164314;3
193699;3
168471;3
190336;3
119126;3
148350;3
131666;3
112079;3
193112;3
106085;3
185141;3
194911;3
220333;3
203342;3
114949;3
165333;3
131113;3
194160;3
210770;3
128701;3
117817;3
312940;3
218220;3
168628;3
137245;3
126597;3
176882;3
173731;3
154060;3
174792;3
207707;3
232595;3
184299;3
175541;3
191033;3
157221;3
122691;3
234343;3
188119;3
183714;3
105753;3
218327;3
158718;3
174760;3
194666;3
178723;3
207670;3
208648;3
226916;3
231899;3
185841;3
156725;3
127558;3
163442;3
199312;3
155325;3
168645;3
112857;3
142766;3
118978;3
118092;3
196422;3
192190;3
133093;3
166754;3
215376;3
218824;3
157871;3
166663;3
187192;3
125764;3
109707;3
195586;3
219475;3
137620;3
174182;3
116520;3
157483;3
197286;3
197783;3
116805;3
107064;3
146339;3
229500;3
193572;3
189552;3
203688;3
186946;3
168501;3
213838;3
160583;3
116272;3
211615;3
183645;3
192644;3
213254;3
109878;3
168768;3
222378;3
172072;3
193576;3
180642;3
154990;3
158350;3
149877;3
109206;3
193191;3
116470;3
132962;3
128408;3
141292;3
129667;3
133312;3
150031;3
183954;3
108354;3
207660;3
133883;3
152614;3
144225;3
196855;3
105879;3
186184;3
174773;3
175044;3
167258;3
122270;3
230341;3
141672;3
144951;3
173473;3
133682;3
119864;3
224095;3
184538;3
226721;3
132995;3
129446;3
218799;3
117838;3
221155;3
215203;3
136678;3
124279;3
104949;3
123186;3
112652;3
170479;3
229110;3
183564;3
145393;3
273813;3
209754;3
139445;3
214273;3
137957;3
167684;3
199363;3
221679;3
177022;3
220131;3
220388;3
216539;3
120970;3
178768;3
106555;3
138540;3
128375;3
185023;3
159151;3
178166;3
185850;3
148226;3
129358;3
187036;3
200504;3
222342;3
195603;3
185821;3
169793;3
135778;3
111389;3
216760;3
170081;3
112193;3
125368;3
198223;3
111482;3
156661;3
154591;3
214302;3
205427;3
213207;3
224536;3
229473;3
171141;3
166902;3
194377;3
210471;3
108714;3
174512;3
227004;3
114464;3
114840;3
119928;3
111624;3
231895;3
219052;3
176352;3
170287;3
121948;3
227024;3
118384;3
146231;3
188545;3
202384;3
176493;3
194471;3
229771;3
192759;3
176729;3
138482;3
225453;3
192282;3
184261;3
179916;3
185893;3
156779;3
225623;3
189471;3
117786;3
160994;3
206099;3
219321;3
229435;3
232037;3
166769;3
205522;3
226146;3
125666;3
108060;3
150000;3
124567;3
218778;3
151021;3
158897;3
202046;3
131188;3
228422;3
185358;3
164589;3
193810;3
155148;3
146168;3
157055;3
188457;3
137887;3
152370;3
144915;3
145875;3
208818;3
122978;3
176985;3
146737;3
172490;3
217944;3
148389;3
148539;3
111814;3
210228;3
229517;3
113864;3
191390;3
208338;3
153552;3
111602;3
131098;3
161380;3
173477;3
126417;3
126256;3
189304;3
226424;3
203343;3
164714;3
220299;3
227215;3
161390;3
227634;3
160307;3
161488;3
134111;3
208264;3
173319;3
159014;3
174558;3
173823;3
176241;3
205019;3
206602;3
234190;3
215222;3
221233;3
225901;3
219853;3
169689;3
225401;3
218232;3
229959;3
171809;3
206764;3
113763;3
185038;3
141002;3
206905;3
172281;3
143762;3
105568;3
126667;3
217382;3
191258;3
230031;3
205270;3
137958;3
192257;3
841091;3
841120;3
844636;3
640200;3
172746;3
883537;3
166875;3
887195;3
648110;3
135794;3
922829;3
729892;3
725412;3
172984;3
172315;3
213572;3
319069;3
831671;3
185180;3
172876;3
195220;3
120019;3
214682;3
151725;3
160608;3
212185;3
189198;3
191026;3
150339;3
169054;3
130609;3
215079;3
171713;3
119690;3
115104;3
184768;3
234678;3
226377;3
203058;3
201071;3
211132;3
105899;3
191209;3
149670;3
215293;3
130462;3
141225;3
211550;3
130559;3
120734;3
179859;3
207424;3
168298;3
175888;3
189095;3
166389;3
112301;3
195281;3
178707;3
188622;3
148702;3
135873;3
125816;3
220212;3
228613;3
204255;3
226786;3
228488;3
151591;3
199854;3
191966;3
120718;3
196859;3
227989;3
148234;3
162022;3
156557;3
190207;3
201284;3
149964;3
127268;3
199525;3
127603;3
192627;3
109825;3
119840;3
164090;3
123965;3
231821;3
200152;3
197818;3
177691;3
225283;3
154353;3
138565;3
185717;3
228096;3
154900;3
181171;3
182865;3
173031;3
215015;3
177727;3
158467;3
123792;3
228171;3
161003;3
140406;3
142755;3
205512;3
196951;3
219206;3
202980;3
128638;3
160076;3
114484;3
201125;3
212090;3
204716;3
121042;3
216136;3
218001;3
132788;3
107235;3
164367;3
124378;3
223765;3
117067;3
177127;3
181638;3
232140;3
195280;3
216421;3
216153;3
138128;3
165761;3
134546;3
217740;3
204935;3
202402;3
167813;3
106579;3
